"bid","bpid","affilliation","rank","competitors","exam_type","pass_year","king","lid","previous","exam_class","class_rank","pass_date"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1401_000116&category=dirSer","G002+AKS-KHF_13C815C724B85CU9999X0","문과",17,33,"증광시",1401,"태종",96,"생원(生員)","동진사(同進士)",7,"1401-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1402_000159&category=dirSer","G002+AKS-KHF_13ACE0BABDD604U9999X0","문과",27,33,"식년시",1402,"태종",96,"진사(進士)","동진사(同進士)",17,"1402-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1402_000160&category=dirSer","G002+AKS-KHF_12AE40C2ECFFFFU9999X0","문과",28,33,"식년시",1402,"태종",96,"생원(生員)","동진사(同進士)",18,"1402-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1402_000161&category=dirSer","G002+AKS-KHF_13AE40C9C0D615U9999X0","문과",29,33,"식년시",1402,"태종",96,"생원(生員)","동진사(同進士)",19,"1402-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000166&category=dirSer","G002+AKS-KHF_12C720BA74FFFFU9999X1","문과",1,33,"식년시",1405,"태종",96,"생원(生員)","을과(乙科)",1,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000186&category=dirSer","G002+AKS-KHF_13C720AD6CC0ACU9999X0","문과",21,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",11,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000175&category=dirSer","G002+AKS-KHF_12BC15AE30FFFFU9999X2","문과",10,33,"식년시",1405,"태종",96,"생원(生員)","병과(丙科)",7,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000176&category=dirSer","G002+AKS-KHF_13AE40ADF9C2E0U9999X1","문과",11,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",1,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000177&category=dirSer","G002+AKS-KHF_13CC44C9C0C9C0U9999X0","문과",12,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",2,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000179&category=dirSer","G002+AKS-KHF_13C720C0C1C9C0U9999X0","문과",14,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",4,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000180&category=dirSer","G002+AKS-KHF_12BC15C758FFFFU9999X1","문과",15,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",5,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000181&category=dirSer","G002+AKS-KHF_12BC15C2DDFFFFU9999X1","문과",16,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",6,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000182&category=dirSer","G002+AKS-KHF_12CD5CBBFCFFFFU9999X0","문과",17,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",7,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000183&category=dirSer","G002+AKS-KHF_13C870C22DB355U9999X0","문과",18,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",8,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000185&category=dirSer","G002+AKS-KHF_13C8FCBA85C2E0U9999X1","문과",20,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",10,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000189&category=dirSer","G002+AKS-KHF_12CC28C720FFFFU9999X0","문과",24,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",14,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000190&category=dirSer","G002+AKS-KHF_12C591C9C8FFFFU9999X0","문과",25,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",15,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000191&category=dirSer","G002+AKS-KHF_12C2E0B3C4FFFFU9999X0","문과",26,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",16,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000192&category=dirSer","G002+AKS-KHF_12C774C131FFFFU9999X2","문과",27,33,"식년시",1405,"태종",96,"생원(生員)","동진사(同進士)",17,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1405_000193&category=dirSer","G002+AKS-KHF_12C774B8B0FFFFU9999X0","문과",28,33,"식년시",1405,"태종",96,"신방생원(新榜生員)","동진사(同進士)",18,"1405-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000219&category=dirSer","G002+AKS-KHF_13CD5CB9F9B7C9U9999X0","문과",11,33,"식년시",1408,"태종",96,"종묘서승(宗廟署丞)","동진사(同進士)",1,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000330&category=dirSer","G002+AKS-KHF_12C774C874FFFFU9999X0","문과",23,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",13,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000220&category=dirSer","G002+AKS-KHF_13AE40C720BB34U9999X0","문과",12,33,"식년시",1408,"태종",96,"신방진사(新榜進士)","동진사(同進士)",2,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1633_005693&category=dirSer","G002+AKS-KHF_12C804BE48FFFFB1613X0","문과",15,33,"식년시",1633,"인조",14,"생원(生員)","병과(丙科)",5,"1633-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000224&category=dirSer","G002+AKS-KHF_13B098C720C218U9999X0","문과",16,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",6,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000225&category=dirSer","G002+AKS-KHF_13C815AC1CBCF4U9999X0","문과",17,33,"식년시",1408,"태종",96,"신방생원(新榜生員)","동진사(同進士)",7,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000227&category=dirSer","G002+AKS-KHF_13C774C815BB38U9999X0","문과",19,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",9,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000269&category=dirSer","G002+AKS-KHF_13AE40C5ECD558U9999X0","문과",28,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",18,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000231&category=dirSer","G002+AKS-KHF_13C720C0C1B9ACU9999X0","문과",23,33,"식년시",1408,"태종",96,"정부록사(政府錄事)","동진사(同進士)",13,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000232&category=dirSer","G002+AKS-KHF_12C774AC01FFFFU9999X2","문과",24,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",14,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000235&category=dirSer","G002+AKS-KHF_12AC15B9ACFFFFU9999X0","문과",27,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",17,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000236&category=dirSer","G002+AKS-KHF_12C774BBF8FFFFU9999X3","문과",28,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",18,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000307&category=dirSer","G002+AKS-KHF_12BC15C9C8FFFFU9999X0","문과",33,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",23,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000240&category=dirSer","G002+AKS-KHF_12C815B9B0FFFFU9999X2","문과",32,33,"식년시",1408,"태종",96,"생원(生員)","동진사(同進士)",22,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000241&category=dirSer","G002+AKS-KHF_12C815C2E0FFFFU9999X1","문과",33,33,"식년시",1408,"태종",96,"유학(幼學)","동진사(同進士)",23,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000246&category=dirSer","G002+AKS-KHF_13D55CCC98BA85U9999X0","문과",5,33,"식년시",1411,"태종",96,"생원(生員)","병과(丙科)",2,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000248&category=dirSer","G002+AKS-KHF_12C784D68CFFFFU9999X1","문과",7,33,"식년시",1411,"태종",96,"생원(生員)","병과(丙科)",4,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000249&category=dirSer","G002+AKS-KHF_13AE40C720C9C4U9999X0","문과",8,33,"식년시",1411,"태종",96,"생원(生員)","병과(丙科)",5,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1416_000338&category=dirSer","G002+AKS-KHF_13AE40C774B85CU9999X0","문과",5,9,"친시",1416,"태종",96,"생원(生員)","을과2등(乙科二等)",2,"1416-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000257&category=dirSer","G002+AKS-KHF_12BC15C2DCFFFFU9999X0","문과",16,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",6,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000259&category=dirSer","G002+AKS-KHF_13AC15BA85B355U9999X0","문과",18,33,"식년시",1411,"태종",96,"유학(幼學)","동진사(同進士)",8,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000260&category=dirSer","G002+AKS-KHF_12D5C8AD11FFFFU9999X1","문과",19,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",9,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000280&category=dirSer","G002+AKS-KHF_13BC29BB38C911U9999X0","문과",6,33,"식년시",1414,"태종",96,"유학(幼學)","을과2등진사(乙科二等進士)",3,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000264&category=dirSer","G002+AKS-KHF_12AE40BE48FFFFU9999X1","문과",23,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",13,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000266&category=dirSer","G002+AKS-KHF_13CD5CC57DC9C0U9999X0","문과",25,33,"식년시",1411,"태종",96,"별장(別將)","동진사(同進士)",15,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000267&category=dirSer","G002+AKS-KHF_13C774C720D61CU9999X0","문과",26,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",16,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1411_000268&category=dirSer","G002+AKS-KHF_12C870AC15FFFFU9999X0","문과",27,33,"식년시",1411,"태종",96,"생원(生員)","동진사(同進士)",17,"1411-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000277&category=dirSer","G002+AKS-KHF_13C190BBF8C625U9999X0","문과",3,33,"식년시",1414,"태종",96,"생원(生員)","을과1등(乙科一等)",3,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000281&category=dirSer","G002+AKS-KHF_13C815AD11C6D0U9999X0","문과",7,33,"식년시",1414,"태종",96,"유학(幼學)","을과2등진사(乙科二等進士)",4,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000282&category=dirSer","G002+AKS-KHF_12AE40BE44FFFFU9999X0","문과",8,33,"식년시",1414,"태종",96,"생원(生員)","을과2등진사(乙科二等進士)",5,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000283&category=dirSer","G002+AKS-KHF_12C870C591FFFFU9999X1","문과",9,33,"식년시",1414,"태종",96,"생원(生員)","을과2등진사(乙科二等進士)",6,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000286&category=dirSer","G002+AKS-KHF_12C815CC99FFFFB1390X0","문과",12,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",2,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000287&category=dirSer","G002+AKS-KHF_13ACF5C885C8FCU9999X0","문과",13,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",3,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000291&category=dirSer","G002+AKS-KHF_12C784ACBDFFFFU9999X0","문과",17,33,"식년시",1414,"태종",96,"사정(司正)","을과3등동진사(乙科三等同進士)",7,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000294&category=dirSer","G002+AKS-KHF_12AE40AC31FFFFU9999X0","문과",20,33,"식년시",1414,"태종",96,"별장(別將)","을과3등동진사(乙科三等同進士)",10,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000295&category=dirSer","G002+AKS-KHF_12C8FCC218FFFFU9999X0","문과",21,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",11,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000297&category=dirSer","G002+AKS-KHF_12C724BB34FFFFU9999X0","문과",23,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",13,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1815_011910&category=dirSer","G002+AKS-KHF_12C784AC74FFFFB1767X0","문과",5,7,"평안도별시",1815,"순조",249,"유학(幼學)","병과(丙科)",3,"1815-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000299&category=dirSer","G002+AKS-KHF_13D669C0ACAC04B1396X0","문과",25,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",15,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000302&category=dirSer","G002+AKS-KHF_13C720C0C1C6B0U9999X0","문과",28,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",18,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000303&category=dirSer","G002+AKS-KHF_13AE40C2E0C808U9999X0","문과",29,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",19,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000304&category=dirSer","G002+AKS-KHF_13AE40D765C11CU9999X0","문과",30,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",20,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000305&category=dirSer","G002+AKS-KHF_12BC15C11CFFFFU9999X1","문과",31,33,"식년시",1414,"태종",96,"생원(生員)","을과3등동진사(乙科三等同進士)",21,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000306&category=dirSer","G002+AKS-KHF_13C815C758BBFCU9999X0","문과",32,33,"식년시",1414,"태종",96,"유학(幼學)","을과3등동진사(乙科三等同進士)",22,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000309&category=dirSer","G002+AKS-KHF_12C548C9C0FFFFB1377X0","문과",2,26,"알성시",1414,"태종",96,"생원(生員)","을과1등(乙科一等)",2,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000311&category=dirSer","G002+AKS-KHF_12C774C218FFFFB1374X0","문과",4,26,"알성시",1414,"태종",96,"상서원직장(尙瑞院直長)","을과2등(乙科二等)",1,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000313&category=dirSer","G002+AKS-KHF_13ACFDAC70C644B1386X0","문과",6,26,"알성시",1414,"태종",96,"향공생원(鄕貢生員)","을과2등(乙科二等)",3,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000328&category=dirSer","G002+AKS-KHF_13BC15C2DCC0DDB1389X0","문과",21,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",11,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000316&category=dirSer","G002+AKS-KHF_13C774C0ACB3D9U9999X0","문과",9,26,"알성시",1414,"태종",96,"유학(幼學)","을과2등(乙科二等)",6,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000321&category=dirSer","G002+AKS-KHF_12C1A1C740FFFFU9999X0","문과",14,26,"알성시",1414,"태종",96,"풍저창승(豊儲倉丞)","을과3등(乙科三等)",4,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000323&category=dirSer","G002+AKS-KHF_13C815C8FCC0DDU9999X0","문과",16,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",6,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000325&category=dirSer","G002+AKS-KHF_12C724D1B5FFFFU9999X0","문과",18,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",8,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000329&category=dirSer","G002+AKS-KHF_12C5C4AC04FFFFU9999X0","문과",22,26,"알성시",1414,"태종",96,"유학(幼學)","을과3등(乙科三等)",12,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000332&category=dirSer","G002+AKS-KHF_13B178ADF9BA85U9999X0","문과",25,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",15,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1414_000333&category=dirSer","G002+AKS-KHF_12ACFDC0C1FFFFB1352X0","문과",26,26,"알성시",1414,"태종",96,"생원(生員)","을과3등(乙科三等)",1,"1414-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1416_000334&category=dirSer","G002+AKS-KHF_13C815C9C0B2F4U9999X0","문과",1,9,"친시",1416,"태종",96,"생원(生員)","을과1등(乙科一等)",1,"1416-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1416_000345&category=dirSer","G002+AKS-KHF_13C815AD11C6D0U9999X0","문과",3,5,"중시",1416,"태종",96,"성균관학유(成均館學諭)","을과2등(乙科二等)",1,"1416-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1416_000347&category=dirSer","G002+AKS-KHF_12C548C9C0FFFFB1377X0","문과",5,5,"중시",1416,"태종",96,"승문원정자(承文院正字)","을과2등(乙科二等)",3,"1416-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000349&category=dirSer","G002+AKS-KHF_13C9C4C0ACACA9U9999X0","문과",2,33,"식년시",1417,"태종",96,"유학(幼學)","을과(乙科)",2,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000351&category=dirSer","G002+AKS-KHF_13CD5CCE58BA85U9999X0","문과",4,33,"식년시",1417,"태종",96,"생원(生員)","병과(丙科)",1,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000352&category=dirSer","G002+AKS-KHF_12AE40C720FFFFU9999X2","문과",5,33,"식년시",1417,"태종",96,"생원(生員)","병과(丙科)",2,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000355&category=dirSer","G002+AKS-KHF_13C774C138D615D1442X0","문과",8,33,"식년시",1417,"태종",96,"유학(幼學)","병과(丙科)",5,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000356&category=dirSer","G002+AKS-KHF_13C5ECBE48C8FCU9999X0","문과",9,33,"식년시",1417,"태종",96,"생원(生員)","병과(丙科)",6,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000359&category=dirSer","G002+AKS-KHF_12C870BCC0FFFFU9999X0","문과",12,33,"식년시",1417,"태종",96,"유학(幼學)","동진사(同進士)",2,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000360&category=dirSer","G002+AKS-KHF_12CD5CD1B5FFFFU9999X0","문과",13,33,"식년시",1417,"태종",96,"생원(生員)","동진사(同進士)",3,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000361&category=dirSer","G002+AKS-KHF_12BBFCC778FFFFB1390X0","문과",14,33,"식년시",1417,"태종",96,"신방생원(新榜生員)","동진사(同進士)",4,"1417-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1417_000363&category=dirSer","G002+AKS-KHF_12BAA8C21CFFFFU9999X0","문과",16,33,"식년시",1417,"태종",96,"생원(生員)","동진사(同進士)",6,"1417-07-01"
